날짜,전국,서울특별시,서울 용산구,서울 성동구,서울 마포구,서울 서초구,서울 강남구,서울 송파구,서울 강동구,서울 노원구,부산광역시,대구광역시,인천광역시,인천 연수구,세종특별자치시,경기도,경기 수원시,경기 성남시,경기 성남 분당구,경기 고양시,경기 과천시,경기 광명시,경기 하남시,경기 화성시,경기 김포시,제주특별자치도
2020.03,461.080741640519,1060.5424715962,1379.74595435669,1179.15670671967,1144.6314185962,1743.8122951088,2009.45625438264,1366.41452952046,1010.19695263458,721.625328241773,346.167059398793,348.808284894648,342.913896924914,424.076207739789,395.786616721626,456.783331550293,481.340970060513,922.220930433143,1040.04894440925,402.769833351031,1613.9888546287,822.858076372769,596.438172012397,384.40763545874,322.150809082034,427.477385866885
2020.04,463.479794527644,1064.19614151225,1382.3023610946,1185.90475253086,1152.69138723708,1740.04140477206,2003.82483409233,1362.84119636618,1017.1828944456,731.270377991445,347.47789699119,349.241891619675,346.637953710929,429.90519796718,399.453364768449,460.995717953611,487.511049692832,930.009630597808,1045.3068231184,404.300065342795,1610.97171517385,826.022789900697,611.633795934927,390.034756593946,322.243295815652,427.365734993842
2020.05,464.686453162513,1065.13343169279,1383.43988644106,1186.49498004097,1154.15982818404,1739.14869111799,1994.88261132245,1359.17821557261,1019.10525166554,733.111501853683,347.531735706432,350.138416769438,349.969308855645,433.148233189773,401.59743102901,463.19294939286,490.007672939994,932.018730725221,1046.448520676,404.53738629855,1600.67598584321,827.983084510013,616.299584045525,392.835715486307,322.235111309599,427.111770589117
2020.06,470.382012449827,1077.60199934262,1387.10825767559,1198.95266902072,1172.70134028684,1746.24433265728,2010.53954801395,1363.20597155789,1031.03469685585,747.42337620279,350.26467090532,352.346530833613,354.767525634318,441.12215082357,418.496393482798,470.361708155862,496.916517969485,942.555358896623,1057.81974847471,409.198651677025,1602.84832569957,841.883508565831,632.893104842078,399.128093373692,322.315972606833,426.839040381798
2020.07,480.672975289398,1109.18067131422,1406.29283508257,1229.92309511551,1197.38835811067,1777.94087227554,2060.81756816968,1421.45900632233,1057.09464638479,781.915706749483,354.479106587441,355.387927421524,358.729615110759,449.474225193711,445.210861029854,482.14978265412,507.307353048352,970.472237823018,1089.87770012787,416.937151845387,1621.31255078719,881.867921693231,653.001627870908,410.0077722107,328.689553998438,426.776701356281
2020.08,489.657394794363,1138.62309982334,1430.81519484859,1263.63179034214,1217.9312041242,1813.20669880893,2097.49848438924,1456.58400886649,1089.45174547831,817.299656804485,358.522205885114,358.721866986981,361.669113936404,454.706851423228,481.251460486722,491.265003121713,514.167718261759,991.881936770694,1115.58818133768,423.398270954169,1652.22238962283,912.087161997472,677.440975376352,415.644289537186,332.998593753936,430.87770851371
2020.09,499.286107361887,1168.75681703773,1454.31683499957,1304.10962540267,1245.26640158312,1848.63813956219,2143.20700213402,1491.9904306207,1120.58948886121,847.430389132974,362.759047883777,364.479060502198,363.818987375608,460.01118983125,523.334472789742,501.129420217027,524.762986856764,1009.8168136426,1136.29004873428,432.105171803113,1664.43911911687,952.810077081629,698.34883224748,424.514972768442,338.309555946978,431.359629682144
2020.10,504.733994714435,1182.08392628461,1466.36096345735,1324.64401174416,1256.99853121289,1849.10588270714,2169.84778352876,1506.09370127185,1135.94464517212,862.085578731365,366.4875903336,368.492729509695,365.374433392641,461.454332478086,543.922048686606,507.740896823612,528.127897288618,1031.54745693432,1161.5213620455,439.12589473751,1673.09647116175,967.822150012942,722.965871502928,429.774215616447,343.696715114261,433.067605383798
2020.11,515.88601570115,1203.84634882945,1486.11012230566,1347.72117266789,1277.34244030101,1872.47042898318,2184.43707105355,1540.29829748167,1161.59129910633,886.506722384979,386.037888062137,379.649693834735,368.087500919476,466.238793477613,558.405851911317,519.962158466725,537.433290938411,1060.80184200218,1195.82273013977,452.841673512138,1673.32563566336,978.937686183325,740.727933355252,439.00581704249,385.703159486259,440.119599068619
2020.12,526.899645810428,1222.09333809652,1493.90528805026,1359.20053175149,1295.0321524884,1889.68908305944,2215.95740306862,1565.53215970001,1191.87095707087,902.516873233222,404.531216027821,391.58134023794,372.518159256212,476.909195688242,580.047056616158,532.282715809661,545.938832971496,1089.32721540251,1228.33170971564,474.236738672396,1697.18211509408,986.653271216828,753.128423218273,449.17133107716,400.282585443703,445.221289032852
2021.01,537.708311445038,1243.68073713172,1511.93240406898,1398.20217159,1326.08906495333,1927.45205718313,2236.46664708051,1596.2313173619,1221.1184320452,926.131128912271,415.793605511127,399.045344023907,377.814043404979,490.460702867812,605.487572391262,546.825450426246,556.130645060794,1118.44601031307,1260.38486577986,505.754290072383,1733.92106184785,995.555847286388,768.200980266449,460.609340078802,415.945384264618,448.712225808411
2021.02,550.989825242043,1268.73039911873,1531.37217085771,1421.59939515141,1355.80658216215,1957.24932280482,2266.41116460909,1617.68392209537,1248.99032989175,957.793657724247,423.755715437832,406.609749417628,384.442859819335,503.360262349559,628.895619219926,568.455527531861,575.009042512163,1171.09729909761,1320.52285564167,539.851619923356,1805.6656232576,1026.04797585698,807.170472000151,473.645568106987,435.609896158582,453.437039661767
2021.03,562.877458966856,1290.63766782284,1555.51925384832,1436.55416582087,1381.76706688604,1984.71897403244,2286.79669894398,1643.62639299538,1273.56614041236,983.61803647384,429.233450918557,413.835295697684,395.777133477566,521.068023325822,634.063405417432,587.435307245812,597.566002509561,1194.99246807888,1343.02663927638,567.032981363689,1811.95287599593,1047.98190242394,838.837852548774,486.994809915073,452.063598735978,461.440196499593
2021.04,571.660929739336,1304.17521804203,1570.64363052809,1466.59013763518,1394.97525743659,1994.85794688882,2299.97139344459,1655.25378461976,1290.32132824374,999.79445052763,434.321226728184,418.807029527374,408.695838209621,545.17769864622,638.75788196334,601.751790025676,613.810692514949,1218.07138983938,1369.5833169527,577.821911272605,1826.18056775128,1062.852646947,842.350627282776,501.49994022732,459.294683456303,466.371639412625
2021.05,579.470846126226,1318.35246618439,1582.96726103134,1476.78328136103,1411.45357463678,2018.13837430942,2310.20716635841,1680.10054125719,1305.28941090859,1020.3270355369,441.269447952376,423.564484455971,419.796976189588,557.732011789078,641.903871261345,612.676181540602,627.061730391462,1231.44427880025,1383.34500498635,584.523059050517,1884.12081381312,1073.25064836389,845.807163517499,511.511705199984,462.864884294778,475.527270636817
2021.06,591.243601317068,1340.85064764221,1604.91865859334,1497.38689362808,1433.27644274472,2073.90218315312,2334.76379759593,1699.26903843183,1328.20765604432,1047.92361229633,451.536821805774,428.108007742859,436.602939216653,577.967008138846,643.872638111776,628.994491776194,650.403425762927,1251.81913900031,1404.27882194176,595.875360482663,1913.92408228559,1087.87133336352,851.165474705012,527.162012564744,467.296680536848,492.11948076335
2021.07,600.91880418656,1358.26697673174,1622.28454936917,1506.5045277097,1451.10182985356,2096.6820650302,2356.02803648483,1724.86499373339,1342.40427967145,1065.28319931005,460.054940653695,430.938849663575,449.22030200054,598.629048263037,643.730170948975,643.150602694374,668.310799293878,1267.31532913045,1421.77153786769,606.2591719863,1933.12301688127,1104.05147413157,856.493889795451,541.519483083247,471.252152777396,505.178870128839
2021.08,614.160072026796,1381.97692932279,1659.8421041878,1523.33817071401,1477.61728195661,2139.41035309141,2388.89754645143,1759.64151853807,1356.21628978016,1086.65581879935,470.578971093538,433.61193854952,467.287576754796,628.972503478257,643.250298714786,662.420104626227,694.745630889007,1283.02516065125,1439.31787965989,618.979690461951,1967.69576274303,1131.52045418145,864.485143331311,565.950912675241,478.186684324228,523.674216258597
2021.09,627.405907044427,1407.34928871659,1694.86252036065,1567.03272827638,1492.52718283776,2180.63532882647,2423.06504681433,1786.60353451299,1367.66836323767,1112.03308285314,478.523289317831,436.682387014599,484.316354007374,663.006800216138,642.541505232059,681.739451070482,713.521460071775,1299.41918067583,1457.04671051839,631.359198602451,1991.21449442048,1160.46182113616,871.390411887505,598.529032529759,492.413201906786,535.727754044851
2021.10,638.0681256355416,1435.820350973272,1712.34251071448,1589.34489517763,1503.0447446482,2204.10596586111,2449.59404249724,1815.46170690012,1381.12216454487,1121.27152885358,494.2453514542648,445.2658696116792,504.4180432058992,687.926798816274,688.1111641856472,700.4130808563856,736.62818805742,1331.012744540664,1466.17292310183,650.6970788819608,2005.36088090878,1177.73269502319,876.402072350721,612.257887166403,499.661263641507,550.835606078206
2021.11,651.0249942266562,1468.995938229954,1746.03977636904,1600.37061287252,1522.16025482506,2261.94966241795,2497.42443646569,1833.23965171313,1401.89596212071,1124.72213080008,511.4825385906986,454.2699522087594,527.7869074044244,701.476966622274,732.9019481392354,721.7238606422892,763.1630410430649,1366.021908405498,1477.0500285647,672.7462591614706,2041.03411670331,1187.02267660254,885.607419775243,619.470632712362,509.140690336236,580.384399238948
2021.12,661.5526206699922,1495.2412786724651,1764.24152064087,1601.80508642165,1524.08966824526,2291.53605648363,2513.35676418039,1841.76438037256,1415.78907988144,1127.40805730376,524.922778943024,461.0143891565696,547.0087805533183,718.87706408868,765.5652111044266,738.6615204817169,784.7850307822987,1393.2654063041234,1486.28061969952,690.200319371103,2054.53897535431,1186.78724657788,887.271046788104,621.513836358025,512.069288419255,588.997549488963
2022.01,669.8427655024941,1515.946134004349,1772.45297881931,1610.24574847402,1526.33778056751,2304.68488326378,2526.75013731157,1851.05255384209,1417.78601228052,1129.59002109826,535.333809207268,465.9511918674272,562.0195354149887,721.164919982591,787.3121583283199,751.6692153612877,801.278348086724,1413.9532047280925,1488.68979284524,703.6373145283272,2057.84171459401,1185.50806900272,887.764467840736,621.846461579651,514.487644484447,592.069531075397
2022.02,678.2941436683294,1537.226822669566,1779.33486496648,1618.20750117729,1528.32586379777,2308.68199959313,2532.08376333622,1852.43773099794,1418.35145499852,1129.73737733612,545.9356728048454,470.4710612449514,577.5786902766591,724.861191534764,806.0143388855466,764.6654435741918,817.8856987244827,1434.360636485395,1491.04845737006,717.1139430188848,2059.49605604955,1185.07899142245,890.01777241504,618.868118775222,515.598507833394,596.038057466168
2022.03,681.7106549346636,1546.1560181356529,1788.5125265857,1621.25475803667,1530.5400770608,2316.10632380636,2539.26194235226,1851.09397175633,1419.00975332713,1129.58297638662,550.2620582438763,472.1148689959612,583.7372522213273,726.62048552399,810.9572911084373,769.7199548593535,824.0875389795862,1442.164789188316,1492.55038923382,722.4732944151078,2058.75451296162,1184.85266719942,890.062427987146,617.124866952622,515.535126879804,598.905321763484
2022.04,684.4330039477309,1553.7622345085224,1793.36401204047,1621.66105895125,1533.65853592889,2329.01637768974,2549.54455690548,1852.79655359753,1419.71138740093,1128.85311017873,553.711426595101,473.14251519676895,588.8219417770619,726.753065696526,813.2106528867498,773.5760638874827,828.7292911836689,1448.7712713506528,1501.64141314596,726.8572755320863,2058.75451296162,1165.94854434287,889.978514688825,616.698666565882,516.14539247453,602.296618257158
2022.05,686.7141031581847,1560.849027606818,1819.71111828368,1622.84335797308,1538.93154119527,2355.06159902182,2554.57158153839,1867.32022796082,1419.74280601079,1128.129086722,556.5120812760808,473.4794721574152,592.8332534216495,727.881920798189,811.6773823093998,776.5715311099862,831.6238929469351,1454.9681170805222,1509.10687624999,730.6672004256691,2061.88941908643,1165.59302441951,891.540183790064,615.150769740706,516.569249006178,611.651307618107
2022.06,687.304082947639,1562.8918257663636,1845.73990958453,1623.46804663011,1543.99973396186,2366.20471424244,2564.61978519625,1867.56183245911,1421.09527406492,1126.69730676758,557.2683758576754,473.3981006802542,593.5163165268729,724.659625224181,810.6188301554398,777.2729157026538,832.1365400838062,1456.4836359418207,1512.97847249583,731.8373937306245,2062.24814283354,1159.25600394701,888.876072391173,611.700187282145,515.794927856068,621.587577493367
2022.07,686.072324084463,1561.6091307152726,1849.41015057,1623.72443958483,1543.83292033441,2373.89963297861,2575.82781776992,1863.65579392092,1420.09789313861,1126.55135423839,556.2483308004971,471.8343539682372,592.3665954250813,718.611120415212,806.6214481450771,775.7964346558102,830.2602174115524,1455.253560212366,1513.63185325184,730.7782074819162,2060.89517581034,1155.64043676096,887.959136198391,606.937977190528,515.613733501471,622.72889256152
2022.08,680.0057447354759,1554.20650267576,1850.23118704632,1624.41155926089,1542.15136134744,2374.20326083687,2574.55433829935,1859.22605518528,1415.053284089,1121.50900419024,550.5303517961654,463.0970482091884,583.216527608475,715.612497078034,785.9870333774533,771.06938460905,818.2896772088017,1447.3925362254392,1512.24275571748,723.5142859936788,2055.1391978475,1147.76809677282,885.382628465787,599.991296218057,514.601192536081,623.225449659004
2022.09,673.6038086720085,1543.2399252167595,1854.56175136845,1623.5958745529,1541.88910214894,2372.21684558031,2572.89793771457,1849.30777431364,1411.34643758683,1115.41185757062,545.880429414477,456.7504613979305,574.720541598489,713.774951530451,761.4252167107688,761.2686308267113,790.4318,1429.1022,1510.18728381757,708.6342,2037.63326084091,1139.68098675566,883.327831117873,594.17882999079,511.222224388502,623.775238870339
2022.10,659.8733990224796,1517.2795,1851.76510611816,1621.02678943635,1536.76472137349,2369.21488029638,2556.82540699837,1832.6025969782,1399.19325517649,1099.40926069569,536.647975926101,445.33167934006633,558.9079964710659,702.158595143419,724.7787529899622,740.9210716237305,767.8914,1409.5992,1502.73931572652,700.5579,2043.80520863946,1117.71600975099,877.451070560762,582.575229640904,503.929805216567,623.938550521668
2022.11,662.855170989633,1533.31466379163,2046.57700106985,1771.21850027998,1653.84800337195,2649.54279794693,2729.68383379123,2026.86043561892,1534.85889875344,1115.12267927631,544.017326672586,447.335388316636,555.471654971139,755.308345249363,706.089619148877,739.025392203147,774.498135794773,1426.48097856156,1542.82034037263,706.28470385679,1982.8768042542,1101.50063197284,1131.8297373525,726.844847703041,614.667919802525,652.468918139361
2022.12,650.388837972819,1510.04907289399,2037.34656730746,1752.58773078482,1629.26853313128,2616.08654927971,2704.91008108437,1969.12867532748,1497.48888621759,1098.1558019938,533.592985808186,438.004307551973,540.551390028149,729.232358274294,687.882035255809,721.363710128746,753.813020682532,1400.72221672557,1527.26417582734,691.115429903947,1934.70896644769,1065.50498065517,1104.5995901849,701.96860459203,595.425844276059,646.129940659506
2023.01,634.848069966374,1477.19962559019,2018.48079980069,1712.57069284108,1599.83827678185,2592.53670145627,2644.66576511434,1927.03246305796,1428.10732410086,1068.30176118596,521.728061415904,429.137918715638,525.584161668709,699.678100676957,662.817849833824,699.753112247019,727.98481926834,1376.01176752662,1502.39688200381,672.470705048406,1869.79700363523,1003.41742118549,1071.00930794831,674.937755716033,569.106800818773,637.769780161551
2023.02,625.89920400806,1458.74175088257,2012.21646417098,1682.94122969404,1581.30884290877,2559.8680099501,2606.94476555834,1909.54967336254,1413.51542043222,1050.08043908025,516.148566140736,423.630883345381,513.032611219829,677.328651428914,651.057986050867,687.948606282312,719.19991973024,1354.6371992235,1478.84848570589,657.795157649313,1853.91831803821,983.497582540809,1046.75493262825,662.287995585695,561.29185567544,633.826235417482
2023.03,617.374560613319,1439.20908026145,2006.06497424981,1647.37795059304,1561.40864778188,2499.42874234104,2596.22725291688,1899.38036097927,1407.62134988505,1026.88588769242,508.258336892551,417.405960377016,501.357561021823,659.677740128525,646.770555267209,677.912920067823,708.010016775672,1333.9725859042,1456.18476841222,643.898246502555,1825.65135126162,966.57247954702,1031.74579067002,650.058230063159,552.807796800272,624.083151880577
2023.04,609.339500630701,1426.11791537849,1999.50566379592,1632.95279395428,1542.00261995465,2474.97721809438,2586.6210018364,1888.20720057092,1403.82270487623,1016.2599706637,499.597929254639,411.017158377245,493.495030149451,647.117562703347,641.508658325492,665.161467230418,697.162651317845,1304.63754115757,1424.70798215581,628.91118941222,1815.53950925367,951.098079084064,1023.00253481554,631.319887671013,548.53597199214,620.312194964053
2023.05,604.285000025298,1410.60716671073,1984.88521964,1621.82744163008,1542.92070367723,2385.94666178263,2586.42714581542,1893.67321979014,1388.81692082416,1005.97574087099,494.517632781076,404.713913031233,490.893278183728,643.45770950173,643.500075418234,660.60232151669,692.703660112207,1300.29573250543,1414.90675053708,622.502292355326,1809.41570178273,946.809359255072,1019.64965209534,633.068341636078,544.351549923258,616.428269363799
2023.06,603.230899186312,1408.62300143228,1972.25488456263,1617.5901271993,1542.02625950956,2374.32483281146,2594.97807147968,1917.27360504462,1386.09850687366,1000.43758602879,494.759200131703,402.493307291468,492.229709730981,649.698100649041,643.731454716592,658.94385835123,691.442470506159,1300.32634415255,1414.81346945732,618.353014819506,1827.46959434952,947.309882943415,1021.29108580957,638.553089838225,541.70319054902,613.560927952276
2023.07,602.550921644864,1407.83787227994,1960.75581680928,1613.09289192684,1546.64915528534,2377.3338957383,2606.87443176843,1934.76576280781,1393.99513865824,991.095044191884,492.827660566068,400.750421925504,492.131089823443,650.030042020391,649.398420037985,658.858797731959,690.115152326053,1302.78047862672,1416.87615074492,615.329353357127,1846.86152838006,949.931031168899,1029.03987982492,642.982367284122,541.160952742644,607.548033087178
2023.08,604.354965804288,1412.33937555894,1958.77064294964,1616.09878500821,1553.0639532176,2388.5689308932,2622.47742943411,1950.79789152722,1401.7743987219,986.60893578692,491.424092055135,401.902439724719,493.09963336007,651.763819062516,653.180439468316,661.959726850049,697.649249664852,1308.33957890116,1420.88916413935,614.200340569569,1871.31715260073,960.281897732467,1037.40263325307,653.150628402263,540.983662309253,605.966791951438
2023.09,606.861994131972,1419.99651191781,1964.73364272298,1624.32842159322,1562.19013044371,2397.45811313965,2649.4724056601,1974.77805864504,1409.24083248752,985.86925479248,490.810674336394,402.453641605393,495.067814606854,653.752995344752,654.581245150645,665.253889093785,694.764083716975,1315.12787130934,1426.17242088576,615.103408804208,1944.2178819957,967.586149709831,1042.66142885213,659.204163445731,542.284465501508,605.340206756143
2023.10,608.885840316549,1426.19138373852,1972.29192035445,1630.28097894198,1566.46206978121,2419.60288079411,2662.405459447,1990.03015518764,1414.80442439485,987.702304973548,490.667183790547,403.267740212404,496.18102703595,655.709639971384,657.888771273739,667.95909544116,696.534498040847,1319.41811686692,1430.5771090613,617.196143033338,1971.0955983966,983.886581199026,1049.48906172803,662.810950321381,543.749682585312,605.426419760071
2023.11,610.622003163865,1429.74796596879,2003.77799125159,1634.81812376022,1567.44596576,2420.35770501604,2671.78534989132,1997.54301559478,1418.18842822504,984.28162931892,490.067720826521,403.127274820207,498.037308505409,656.403693119637,658.696024023458,670.914523405935,697.814274345094,1320.57365850948,1431.6177731773,618.440088637469,2011.32212241696,987.139789544202,1059.44587399573,665.652673998183,544.617746401333,604.096453158196
2023.12,610.358497344551,1428.59332483166,2010.35793357171,1636.42990688601,1567.41123416388,2419.08405224633,2665.93003090886,1991.27056160311,1418.71072076803,981.650608139801,489.06546706334,402.569626117214,498.227765696445,655.240452854838,661.046770877796,671.456103202692,698.509660106965,1321.2979131091,1432.63452434708,618.763664447131,2019.33188132527,986.663902381084,1060.41760265978,667.056892655697,544.657319520217,603.015602210922
2024.01,609.761237284132,1426.05541547604,2007.77195440834,1635.22835788112,1567.57141855514,2416.64838295018,2664.81622117754,1983.44602132278,1415.87741008868,978.526197582097,487.885640084789,401.75839246876,497.829290783676,654.719967572756,667.001121027827,671.179647979319,698.588301612312,1319.04104292607,1430.95507969667,618.42342209522,2022.48938497812,984.971016805843,1059.92953905691,667.291933824317,544.259718064722,599.757408217684
2024.02,609.133712501812,1424.4571649913,2007.28772850794,1634.57508534275,1566.59483991136,2416.65539810356,2665.02493867032,1980.80871304964,1414.42758245018,976.307983115662,486.985548369481,401.313249777603,497.531741912381,654.249260471128,666.529526830504,670.806844179215,698.474666264309,1317.97848809364,1430.29768581217,619.127622135469,2023.16808274129,984.505317455166,1061.11972468632,666.980917983765,544.56802998273,598.916635639217
2024.03,608.459598984802,1423.35988709074,2006.54879907098,1634.44060522506,1568.58196249173,2418.09201818973,2662.86910950442,1978.91538145997,1412.32564334734,974.032491283139,485.721574212277,400.328835085811,498.049783519854,656.479252441989,665.163875208081,670.041124628991,697.871008523017,1317.42116258069,1430.11778070725,618.223446864785,2024.11678043236,982.439759840295,1058.52884076354,666.825339680858,544.782177006739,597.350586513182
2024.04,608.067152209499,1423.32660547556,2011.50495042038,1638.33646366049,1570.48129703132,2431.68226169563,2663.06480780697,1978.41777738508,1410.8562930857,970.271707473831,483.837125610822,399.756956332862,499.172545427274,655.809277059393,662.41584178543,669.539665849291,697.86041950787,1316.38761549347,1429.13460746872,617.473157751562,2031.97020175419,984.072235836472,1058.68405764495,666.8164159956,545.166271952168,595.903033377654
2024.05,608.088482425506,1425.13103174005,2013.83518479917,1641.98425790999,1577.08087933931,2450.24419980775,2667.9043855664,1981.34716253022,1410.64035761416,968.408119646716,482.131715822031,399.391190373365,499.527489902451,655.140097329739,658.362945497548,669.681202099491,698.125553821724,1316.08401958789,1428.74313302159,617.090333112752,2036.99082688114,992.613307126106,1059.55582118287,666.609661424266,545.927259224896,595.88356943514
2024.06,609.0232766913,1430.14072919465,2023.2257359577,1652.2745544867,1584.17939996062,2473.89074788665,2674.77890425097,1990.87240277973,1416.56003347516,967.258308244624,481.057816134743,398.171535951046,499.920672540069,655.120575927978,655.141909428745,670.497577514689,703.935979908614,1317.35033991516,1430.15572602755,619.825133470235,2045.8341050366,992.588405976198,1061.93266435813,666.940419274335,546.346794397927,595.043103764915
2024.07,611.760041790213,1444.45783764369,2041.49185276555,1678.24855325455,1603.27392256831,2527.71299403617,2708.8663962442,2024.42888274247,1444.51179045782,958.000546642038,479.997151331572,397.10155274196,500.983105511979,654.985045588251,651.812494038969,672.81302633049,709.787173925614,1328.61326005954,1445.61528291306,619.693583601247,2101.42614254897,995.564630983923,1070.49958992768,667.044435697279,546.742939999881,593.342131633367
2024.08,615.876205826485,1462.77402727591,2056.99292271859,1700.82557823652,1629.51486017585,2576.84931939519,2757.16400775927,2069.05058067893,1484.29597384029,951.167925290566,480.204878196672,399.876079995834,503.710418179096,654.900483585334,649.955592240544,676.800291313494,717.844249653256,1340.96649031985,1457.17108889854,620.744207663868,2136.23728674248,998.921704208796,1088.87129776566,671.432403334136,548.13748987915,592.654068576054
2024.09,619.508886364302,1479.82589299438,2071.18575371831,1723.07506403828,1650.25122841653,2606.57527863195,2810.25391440579,2110.58714675965,1503.03275062111,953.823158576968,481.101426655133,401.018753702117,506.285528604033,655.361765717457,648.444009479739,680.430937370199,724.466817857957,1355.25525981755,1471.7626013087,621.648911287932,2186.51086770315,1003.86241099253,1104.04822889611,675.886322091796,549.552347258386,591.075687741248
2024.10,622.039621443724,1490.62674592785,2082.36306847855,1742.68443187302,1659.78424145806,2629.61271678403,2847.39573665436,2127.76161561673,1520.64523845094,955.553585473653,482.065937159273,402.583997057993,507.876726139386,656.256720223165,648.151588304109,683.148569614854,728.436257651529,1363.79355438546,1479.57990959692,622.278894391821,2219.43740197483,1008.2449177044,1111.42099363694,684.216967296891,550.611612668143,590.419937669359
2024.11,624.220095305543,1502.38268114149,2095.99554542678,1751.79632175623,1666.77898694132,2725.63450231143,2865.59544061989,2137.92370531525,1527.80233070389,956.123746753871,481.48876580506,402.02185072116,509.55607870154,659.423055907673,647.608060474977,684.27229782156,730.624774106388,1369.10762833465,1486.451572203,622.962535630643,2299.28593682853,1010.18549492267,1116.66811913648,686.164567250706,550.71481436738,589.78456587859
2024.12,625.655407094935,1512.99660909854,2134.47153305838,1759.19411749933,1687.36115106033,2788.6937042437,2892.79061362805,2148.60270362167,1533.38343274851,956.213288712602,479.130041581007,401.178123109863,511.86771089898,661.420109856672,640.276539519739,684.950454138145,732.310879842506,1374.90534130014,1494.47884393739,623.09979156662,2312.72342150118,1009.30474542292,1119.55714543478,687.595934976566,550.631061969631,588.57102542641
2025.01,625.524092014565,1515.70950659131,2141.47640170814,1762.37457053159,1689.11934513975,2803.51341253012,2914.78811637942,2152.0775430714,1532.89659104077,955.652484368163,478.145809037623,399.743181276313,513.39473110426,660.997071223112,639.92039546761,684.342496236416,732.367982925803,1377.8585921826,1498.53184426602,622.398625755356,2318.23069739878,1007.17871039308,1119.85660937148,687.633307112128,549.698632690232,587.615022384113
2025.02,625.703355523603,1520.10336159117,2148.47814613595,1767.6301101768,1702.70598013533,2819.4889565093,2933.00307338359,2162.72419518665,1533.02785649611,954.759853111262,476.935525450664,399.299650619722,513.83268072232,659.508992298815,639.236503310649,684.181596915426,732.178692370235,1379.88596318612,1501.41779579873,621.561973821273,2341.17554728574,1005.59366771101,1120.87339699484,687.628616942575,549.872161215099,586.481553277004
2025.03,628.603461484613,1540.69267447667,2179.43745577849,1784.55578372328,1714.23247598494,2896.81925763568,3019.03387358549,2240.36364981386,1544.67288987946,954.690113055382,476.769925020069,398.954649178835,513.994037986104,659.023928124994,636.1289022892,684.695345724654,733.02638608937,1383.76810207822,1505.7734151011,622.411248846204,2379.53045420627,1004.66122664327,1124.91821578379,686.486077676126,549.959724564595,579.876340107322
2025.04,634.973707328966,1578.26078802464,2231.78819483733,1817.53924159448,1740.32458233287,2967.23849238713,3191.26070617288,2293.67095600195,1573.51727148426,954.455500875505,475.313806968826,399.597136931948,514.112464519114,658.377683564863,636.021851404224,686.413224186278,735.417587377807,1393.54739528954,1518.99995227887,625.196288493866,2441.71085447608,1003.35130431102,1129.54095875605,684.387101632411,550.163435454507,577.302492971961
2025.05,638.532980538705,1595.85027222431,2246.54492820699,1840.11971896915,1754.67864862091,3037.66700791054,3264.04510809735,2307.52397117611,1579.46118307882,956.706739721513,475.892392890795,399.545667928119,515.730969808377,664.026356255514,646.100506463323,688.357248920479,738.083299043269,1403.47615157543,1528.95435792614,624.582228156489,2477.96286770072,1002.41378292002,1131.87175555377,682.854745303748,550.195228804461,576.663798392807
2025.06,645.642505249989,1638.90160479878,2296.82805038393,1895.3342275117,1786.79197254729,3149.97914344902,3429.94726972947,2389.89111025236,1614.23612959186,957.390535958296,475.688987667764,399.686392352845,517.740031802889,663.910140746537,654.936513783759,691.04441125535,739.966891140857,1428.77125391383,1563.69605461425,623.786533700975,2530.26388664674,1006.70195443661,1139.53457408524,683.875214912677,549.207607914708,574.668356876668
2025.07,650.794381096,1668.1152415239,2346.6779447593,1960.84639050296,1843.95296633487,3194.54948133472,3483.55427771691,2447.51325618103,1662.75860012442,962.377758454611,480.516128667327,400.597983055565,518.193367255905,663.922035239175,656.099652807126,694.205076286517,743.758006176171,1453.95097496963,1593.74486334665,623.30617841567,2603.77868029119,1014.24263726303,1147.09391432124,683.37393764122,548.86818906196,573.690691860945
2025.08,654.33302546923,1686.62017953241,2389.04089787801,1982.31743251738,1867.46044719377,3227.29378491,3534.88211994075,2503.93422010892,1683.43284651046,964.023787367774,480.838029122731,399.962648562414,520.492565513618,664.249636347811,657.335610553589,696.210872831254,745.266702482248,1465.15786121142,1606.30460831848,622.838449770669,2600.65325341503,1016.93584541407,1154.09986332441,684.422888325262,548.401857435909,572.976162368095
2025.09,657.540655001626,1703.95721408168,2428.61923100038,2011.11176606412,1887.9098006455,3254.94532493505,3576.73118514677,2540.95678075751,1712.49949238401,968.474590955419,480.454515255484,401.56213662977,521.300138931811,664.321112551461,659.964553721638,699.355599033667,747.26942856502,1489.52243470763,1636.39090717854,623.369009248186,2624.21185789869,1038.84749308619,1167.54885402329,684.922233924162,547.572637128623,570.779535572712
2025.10,663.681547036414,1735.47802456653,2461.64466438561,2091.38628387519,1951.59474343709,3279.03191415178,3623.4062703002,2606.74221766057,1812.68617315459,972.188781303178,481.153372401854,401.534016558614,521.068091978637,664.3054058058,661.057171393086,704.702707960756,749.217406255295,1543.3133872987,1705.82170697329,623.362136141496,2697.19237571342,1053.62969062355,1187.01295848929,685.492160276385,545.496240652792,570.04070046435
